county,year,rainfall_mm,baseline_mm,rainfall_anomaly_pct,drought_classification,flood_risk_score,drought_months,source
Tharaka Nithi,2015,881.0,820,7.4,Normal,6.8,1,CHIRPS Simulated Data
Tharaka Nithi,2016,1026.7,820,25.2,Above Normal,3.2,0,CHIRPS Simulated Data
Tharaka Nithi,2017,925.7,820,12.9,Normal,9.7,1,CHIRPS Simulated Data
Tharaka Nithi,2018,701.0,820,-14.5,Moderate Drought,0.0,2,CHIRPS Simulated Data
Tharaka Nithi,2019,1014.9,820,23.8,Above Normal,6.4,0,CHIRPS Simulated Data
Tharaka Nithi,2020,917.8,820,11.9,Normal,6.8,1,CHIRPS Simulated Data
Tharaka Nithi,2021,937.8,820,14.4,Normal,1.8,1,CHIRPS Simulated Data
Tharaka Nithi,2022,828.4,820,1.0,Normal,1.3,1,CHIRPS Simulated Data
Tharaka Nithi,2023,1097.6,820,33.9,Above Normal,2.8,1,CHIRPS Simulated Data
Tharaka Nithi,2024,770.5,820,-6.0,Mild Drought,0.0,1,CHIRPS Simulated Data
Tharaka Nithi,2025,813.5,820,-0.8,Mild Drought,4.5,1,CHIRPS Simulated Data
Embu,1991,943.5,1180,-20.0,Moderate Drought,0.0,3,CHIRPS Simulated Data
Embu,1992,1009.4,1180,-14.5,Moderate Drought,1.1,3,CHIRPS Simulated Data
Embu,1993,1258.4,1180,6.6,Normal,0.0,0,CHIRPS Simulated Data
Embu,1994,1363.6,1180,15.6,Above Normal,1.1,0,CHIRPS Simulated Data
Embu,1995,1355.3,1180,14.9,Normal,0.0,1,CHIRPS Simulated Data
Embu,1996,1024.6,1180,-13.2,Moderate Drought,9.2,2,CHIRPS Simulated Data
Embu,1997,1103.8,1180,-6.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Embu,1998,1441.5,1180,22.2,Above Normal,9.9,0,CHIRPS Simulated Data
Embu,1999,1186.5,1180,0.6,Normal,4.4,1,CHIRPS Simulated Data
Embu,2000,1279.4,1180,8.4,Normal,0.0,0,CHIRPS Simulated Data
Embu,2001,1347.2,1180,14.2,Normal,0.0,1,CHIRPS Simulated Data
Embu,2002,1142.9,1180,-3.1,Mild Drought,5.9,0,CHIRPS Simulated Data
Embu,2003,1291.2,1180,9.4,Normal,0.0,1,CHIRPS Simulated Data
Embu,2004,971.3,1180,-17.7,Moderate Drought,1.6,3,CHIRPS Simulated Data
Embu,2005,1283.9,1180,8.8,Normal,2.1,1,CHIRPS Simulated Data
Embu,2006,1441.5,1180,22.2,Above Normal,0.0,1,CHIRPS Simulated Data
Embu,2007,1254.4,1180,6.3,Normal,0.0,0,CHIRPS Simulated Data
Embu,2008,1155.8,1180,-2.1,Mild Drought,5.7,1,CHIRPS Simulated Data
Embu,2009,1447.5,1180,22.7,Above Normal,0.4,0,CHIRPS Simulated Data
Embu,2010,1045.9,1180,-11.4,Moderate Drought,0.0,2,CHIRPS Simulated Data
Embu,2011,1012.3,1180,-14.2,Moderate Drought,0.0,2,CHIRPS Simulated Data
Embu,2012,1429.8,1180,21.2,Above Normal,10.0,1,CHIRPS Simulated Data
Embu,2013,1375.4,1180,16.6,Above Normal,0.0,1,CHIRPS Simulated Data
Embu,2014,1472.6,1180,24.8,Above Normal,0.0,0,CHIRPS Simulated Data
Embu,2015,1513.0,1180,28.2,Above Normal,0.0,1,CHIRPS Simulated Data
Embu,2016,1355.0,1180,14.8,Normal,0.0,0,CHIRPS Simulated Data
Embu,2017,1194.9,1180,1.3,Normal,0.0,0,CHIRPS Simulated Data
Embu,2018,1524.3,1180,29.2,Above Normal,0.0,1,CHIRPS Simulated Data
Embu,2019,1180.1,1180,0.0,Normal,8.8,0,CHIRPS Simulated Data
Embu,2020,1270.6,1180,7.7,Normal,7.5,1,CHIRPS Simulated Data
Embu,2021,1114.2,1180,-5.6,Mild Drought,6.0,1,CHIRPS Simulated Data
Embu,2022,1315.0,1180,11.4,Normal,0.0,0,CHIRPS Simulated Data
Embu,2023,1482.7,1180,25.7,Above Normal,0.0,0,CHIRPS Simulated Data
Embu,2024,1489.0,1180,26.2,Above Normal,5.3,0,CHIRPS Simulated Data
Embu,2025,1414.4,1180,19.9,Above Normal,0.0,1,CHIRPS Simulated Data
Kirinyaga,1991,1488.3,1380,7.8,Normal,9.1,0,CHIRPS Simulated Data
Kirinyaga,1992,1078.7,1380,-21.8,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kirinyaga,1993,1215.1,1380,-11.9,Moderate Drought,8.1,2,CHIRPS Simulated Data
Kirinyaga,1994,1237.3,1380,-10.3,Moderate Drought,5.2,2,CHIRPS Simulated Data
Kirinyaga,1995,1596.1,1380,15.7,Above Normal,0.0,0,CHIRPS Simulated Data
Kirinyaga,1996,1079.4,1380,-21.8,Moderate Drought,0.0,4,CHIRPS Simulated Data
Kirinyaga,1997,1158.2,1380,-16.1,Moderate Drought,0.6,2,CHIRPS Simulated Data
Kirinyaga,1998,1310.4,1380,-5.0,Mild Drought,8.0,1,CHIRPS Simulated Data
Kirinyaga,1999,1540.8,1380,11.7,Normal,9.3,1,CHIRPS Simulated Data
Kirinyaga,2000,1741.9,1380,26.2,Above Normal,0.0,0,CHIRPS Simulated Data
Kirinyaga,2001,1263.1,1380,-8.5,Mild Drought,4.6,2,CHIRPS Simulated Data
Kirinyaga,2002,1265.3,1380,-8.3,Mild Drought,3.1,1,CHIRPS Simulated Data
Kirinyaga,2003,1493.5,1380,8.2,Normal,0.0,1,CHIRPS Simulated Data
Kirinyaga,2004,1530.5,1380,10.9,Normal,0.0,0,CHIRPS Simulated Data
Kirinyaga,2005,1203.2,1380,-12.8,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kirinyaga,2006,1719.2,1380,24.6,Above Normal,1.2,1,CHIRPS Simulated Data
Kirinyaga,2007,1185.5,1380,-14.1,Moderate Drought,7.2,2,CHIRPS Simulated Data
Kirinyaga,2008,1155.2,1380,-16.3,Moderate Drought,4.1,3,CHIRPS Simulated Data
Kirinyaga,2009,1170.0,1380,-15.2,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kirinyaga,2010,1236.7,1380,-10.4,Moderate Drought,8.9,2,CHIRPS Simulated Data
Kirinyaga,2011,1616.4,1380,17.1,Above Normal,0.0,0,CHIRPS Simulated Data
Kirinyaga,2012,1608.8,1380,16.6,Above Normal,0.9,0,CHIRPS Simulated Data
Kirinyaga,2013,1510.8,1380,9.5,Normal,6.1,0,CHIRPS Simulated Data
Kirinyaga,2014,1169.4,1380,-15.3,Moderate Drought,5.7,2,CHIRPS Simulated Data
Kirinyaga,2015,1329.9,1380,-3.6,Mild Drought,0.0,1,CHIRPS Simulated Data
Kirinyaga,2016,1712.9,1380,24.1,Above Normal,0.4,0,CHIRPS Simulated Data
Kirinyaga,2017,1811.3,1380,31.3,Above Normal,7.6,1,CHIRPS Simulated Data
Kirinyaga,2018,1329.3,1380,-3.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Kirinyaga,2019,1743.3,1380,26.3,Above Normal,0.0,0,CHIRPS Simulated Data
Kirinyaga,2020,1512.3,1380,9.6,Normal,8.2,1,CHIRPS Simulated Data
Kirinyaga,2021,1543.9,1380,11.9,Normal,0.0,1,CHIRPS Simulated Data
Kirinyaga,2022,1800.9,1380,30.5,Above Normal,0.0,1,CHIRPS Simulated Data
Kirinyaga,2023,1918.2,1380,39.0,Above Normal,0.0,1,CHIRPS Simulated Data
Kirinyaga,2024,1395.9,1380,1.2,Normal,5.9,1,CHIRPS Simulated Data
Kirinyaga,2025,1673.2,1380,21.2,Above Normal,6.0,0,CHIRPS Simulated Data
Murang'a,1991,1497.4,1240,20.8,Above Normal,0.7,0,CHIRPS Simulated Data
Murang'a,1992,1366.9,1240,10.2,Normal,5.9,0,CHIRPS Simulated Data
Murang'a,1993,1473.1,1240,18.8,Above Normal,8.1,0,CHIRPS Simulated Data
Murang'a,1994,1558.3,1240,25.7,Above Normal,0.0,0,CHIRPS Simulated Data
Murang'a,1995,1060.9,1240,-14.4,Moderate Drought,7.9,2,CHIRPS Simulated Data
Murang'a,1996,1044.8,1240,-15.7,Moderate Drought,0.0,3,CHIRPS Simulated Data
Murang'a,1997,1005.3,1240,-18.9,Moderate Drought,7.6,3,CHIRPS Simulated Data
Murang'a,1998,1278.0,1240,3.1,Normal,9.3,0,CHIRPS Simulated Data
Murang'a,1999,1589.4,1240,28.2,Above Normal,3.4,1,CHIRPS Simulated Data
Murang'a,2000,1070.1,1240,-13.7,Moderate Drought,7.6,2,CHIRPS Simulated Data
Murang'a,2001,1071.8,1240,-13.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Murang'a,2002,1312.3,1240,5.8,Normal,4.4,1,CHIRPS Simulated Data
Murang'a,2003,1026.2,1240,-17.2,Moderate Drought,4.6,2,CHIRPS Simulated Data
Murang'a,2004,1538.1,1240,24.0,Above Normal,6.4,1,CHIRPS Simulated Data
Murang'a,2005,1447.1,1240,16.7,Above Normal,0.0,0,CHIRPS Simulated Data
Murang'a,2006,1525.8,1240,23.0,Above Normal,0.0,0,CHIRPS Simulated Data
Murang'a,2007,1315.5,1240,6.1,Normal,6.6,0,CHIRPS Simulated Data
Murang'a,2008,1108.3,1240,-10.6,Moderate Drought,4.2,2,CHIRPS Simulated Data
Murang'a,2009,1063.8,1240,-14.2,Moderate Drought,0.0,2,CHIRPS Simulated Data
Murang'a,2010,1232.8,1240,-0.6,Mild Drought,0.0,1,CHIRPS Simulated Data
Murang'a,2011,1440.4,1240,16.2,Above Normal,2.4,0,CHIRPS Simulated Data
Murang'a,2012,1573.6,1240,26.9,Above Normal,0.0,1,CHIRPS Simulated Data
Murang'a,2013,1439.6,1240,16.1,Above Normal,0.0,1,CHIRPS Simulated Data
Murang'a,2014,1235.7,1240,-0.3,Mild Drought,3.7,0,CHIRPS Simulated Data
Murang'a,2015,1138.1,1240,-8.2,Mild Drought,7.1,1,CHIRPS Simulated Data
Murang'a,2016,1593.9,1240,28.5,Above Normal,0.0,1,CHIRPS Simulated Data
Murang'a,2017,1501.9,1240,21.1,Above Normal,0.3,0,CHIRPS Simulated Data
Murang'a,2018,1176.5,1240,-5.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Murang'a,2019,1484.5,1240,19.7,Above Normal,8.8,1,CHIRPS Simulated Data
Murang'a,2020,1567.9,1240,26.4,Above Normal,5.8,1,CHIRPS Simulated Data
Murang'a,2021,1222.3,1240,-1.4,Mild Drought,8.1,1,CHIRPS Simulated Data
Murang'a,2022,1435.9,1240,15.8,Above Normal,0.0,0,CHIRPS Simulated Data
Murang'a,2023,1371.0,1240,10.6,Normal,7.3,1,CHIRPS Simulated Data
Murang'a,2024,1319.7,1240,6.4,Normal,9.5,0,CHIRPS Simulated Data
Murang'a,2025,1354.1,1240,9.2,Normal,0.0,1,CHIRPS Simulated Data
Kiambu,1991,1184.9,980,20.9,Above Normal,0.0,1,CHIRPS Simulated Data
Kiambu,1992,881.7,980,-10.0,Mild Drought,8.2,2,CHIRPS Simulated Data
Kiambu,1993,1138.4,980,16.2,Above Normal,0.0,1,CHIRPS Simulated Data
Kiambu,1994,1104.2,980,12.7,Normal,0.0,1,CHIRPS Simulated Data
Kiambu,1995,886.9,980,-9.5,Mild Drought,7.4,1,CHIRPS Simulated Data
Kiambu,1996,1101.4,980,12.4,Normal,0.8,0,CHIRPS Simulated Data
Kiambu,1997,874.0,980,-10.8,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kiambu,1998,907.3,980,-7.4,Mild Drought,2.0,1,CHIRPS Simulated Data
Kiambu,1999,910.2,980,-7.1,Mild Drought,4.9,1,CHIRPS Simulated Data
Kiambu,2000,1219.8,980,24.5,Above Normal,7.1,1,CHIRPS Simulated Data
Kiambu,2001,1066.7,980,8.8,Normal,7.9,0,CHIRPS Simulated Data
Kiambu,2002,807.7,980,-17.6,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kiambu,2003,788.1,980,-19.6,Moderate Drought,1.6,3,CHIRPS Simulated Data
Kiambu,2004,1214.3,980,23.9,Above Normal,0.5,0,CHIRPS Simulated Data
Kiambu,2005,1206.3,980,23.1,Above Normal,2.0,0,CHIRPS Simulated Data
Kiambu,2006,827.8,980,-15.5,Moderate Drought,8.2,3,CHIRPS Simulated Data
Kiambu,2007,1214.4,980,23.9,Above Normal,7.6,1,CHIRPS Simulated Data
Kiambu,2008,1055.8,980,7.7,Normal,0.0,0,CHIRPS Simulated Data
Kiambu,2009,1016.2,980,3.7,Normal,5.5,1,CHIRPS Simulated Data
Kiambu,2010,1261.4,980,28.7,Above Normal,0.0,1,CHIRPS Simulated Data
Kiambu,2011,1127.9,980,15.1,Above Normal,1.8,1,CHIRPS Simulated Data
Kiambu,2012,922.9,980,-5.8,Mild Drought,0.2,1,CHIRPS Simulated Data
Kiambu,2013,1004.7,980,2.5,Normal,0.0,1,CHIRPS Simulated Data
Kiambu,2014,1311.2,980,33.8,Above Normal,2.0,1,CHIRPS Simulated Data
Kiambu,2015,1077.4,980,9.9,Normal,2.7,0,CHIRPS Simulated Data
Kiambu,2016,945.6,980,-3.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Kiambu,2017,836.1,980,-14.7,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kiambu,2018,1341.8,980,36.9,Above Normal,0.0,0,CHIRPS Simulated Data
Kiambu,2019,924.2,980,-5.7,Mild Drought,2.2,1,CHIRPS Simulated Data
Kiambu,2020,933.5,980,-4.7,Mild Drought,0.3,1,CHIRPS Simulated Data
Kiambu,2021,827.4,980,-15.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kiambu,2022,885.6,980,-9.6,Mild Drought,0.0,2,CHIRPS Simulated Data
Kiambu,2023,1145.3,980,16.9,Above Normal,0.3,0,CHIRPS Simulated Data
Kiambu,2024,1348.8,980,37.6,Above Normal,0.0,0,CHIRPS Simulated Data
Kiambu,2025,1178.4,980,20.2,Above Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,1991,983.6,980,0.4,Normal,7.5,0,CHIRPS Simulated Data
Nyandarua,1992,1083.4,980,10.6,Normal,9.9,0,CHIRPS Simulated Data
Nyandarua,1993,876.6,980,-10.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Nyandarua,1994,947.6,980,-3.3,Mild Drought,8.1,1,CHIRPS Simulated Data
Nyandarua,1995,1049.4,980,7.1,Normal,0.0,1,CHIRPS Simulated Data
Nyandarua,1996,1227.0,980,25.2,Above Normal,6.4,0,CHIRPS Simulated Data
Nyandarua,1997,1072.0,980,9.4,Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,1998,785.6,980,-19.8,Moderate Drought,2.1,3,CHIRPS Simulated Data
Nyandarua,1999,816.4,980,-16.7,Moderate Drought,0.0,3,CHIRPS Simulated Data
Nyandarua,2000,948.8,980,-3.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyandarua,2001,1147.2,980,17.1,Above Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,2002,948.8,980,-3.2,Mild Drought,8.8,1,CHIRPS Simulated Data
Nyandarua,2003,1118.8,980,14.2,Normal,0.0,1,CHIRPS Simulated Data
Nyandarua,2004,778.4,980,-20.6,Moderate Drought,2.7,3,CHIRPS Simulated Data
Nyandarua,2005,1093.1,980,11.5,Normal,7.5,1,CHIRPS Simulated Data
Nyandarua,2006,841.7,980,-14.1,Moderate Drought,8.0,2,CHIRPS Simulated Data
Nyandarua,2007,1060.4,980,8.2,Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,2008,1005.8,980,2.6,Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,2009,1091.1,980,11.3,Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,2010,1085.4,980,10.8,Normal,0.0,1,CHIRPS Simulated Data
Nyandarua,2011,1139.0,980,16.2,Above Normal,6.9,1,CHIRPS Simulated Data
Nyandarua,2012,1025.1,980,4.6,Normal,3.5,0,CHIRPS Simulated Data
Nyandarua,2013,963.0,980,-1.7,Mild Drought,5.8,1,CHIRPS Simulated Data
Nyandarua,2014,1229.8,980,25.5,Above Normal,6.5,1,CHIRPS Simulated Data
Nyandarua,2015,1297.8,980,32.4,Above Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,2016,1122.3,980,14.5,Normal,0.0,1,CHIRPS Simulated Data
Nyandarua,2017,1193.1,980,21.7,Above Normal,3.8,0,CHIRPS Simulated Data
Nyandarua,2018,905.0,980,-7.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyandarua,2019,1302.3,980,32.9,Above Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,2020,834.2,980,-14.9,Moderate Drought,2.9,2,CHIRPS Simulated Data
Nyandarua,2021,1010.1,980,3.1,Normal,0.0,0,CHIRPS Simulated Data
Nyandarua,2022,997.5,980,1.8,Normal,3.5,1,CHIRPS Simulated Data
Nyandarua,2023,1030.6,980,5.2,Normal,0.0,1,CHIRPS Simulated Data
Nyandarua,2024,1083.8,980,10.6,Normal,3.8,0,CHIRPS Simulated Data
Nyandarua,2025,1105.3,980,12.8,Normal,0.0,1,CHIRPS Simulated Data
Nyeri,1991,1330.6,1080,23.2,Above Normal,0.0,0,CHIRPS Simulated Data
Nyeri,1992,830.0,1080,-23.1,Moderate Drought,0.0,3,CHIRPS Simulated Data
Nyeri,1993,829.2,1080,-23.2,Moderate Drought,5.1,3,CHIRPS Simulated Data
Nyeri,1994,977.8,1080,-9.5,Mild Drought,8.0,1,CHIRPS Simulated Data
Nyeri,1995,1347.4,1080,24.8,Above Normal,0.0,1,CHIRPS Simulated Data
Nyeri,1996,1158.3,1080,7.2,Normal,6.5,1,CHIRPS Simulated Data
Nyeri,1997,988.9,1080,-8.4,Mild Drought,9.2,1,CHIRPS Simulated Data
Nyeri,1998,1046.7,1080,-3.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyeri,1999,921.8,1080,-14.6,Moderate Drought,1.1,2,CHIRPS Simulated Data
Nyeri,2000,1265.4,1080,17.2,Above Normal,6.7,0,CHIRPS Simulated Data
Nyeri,2001,1012.2,1080,-6.3,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyeri,2002,878.1,1080,-18.7,Moderate Drought,0.0,3,CHIRPS Simulated Data
Nyeri,2003,1395.8,1080,29.2,Above Normal,1.2,0,CHIRPS Simulated Data
Nyeri,2004,1181.9,1080,9.4,Normal,0.0,0,CHIRPS Simulated Data
Nyeri,2005,1212.5,1080,12.3,Normal,0.0,0,CHIRPS Simulated Data
Nyeri,2006,1427.5,1080,32.2,Above Normal,7.6,1,CHIRPS Simulated Data
Nyeri,2007,1189.0,1080,10.1,Normal,2.4,0,CHIRPS Simulated Data
Nyeri,2008,1093.0,1080,1.2,Normal,0.0,0,CHIRPS Simulated Data
Nyeri,2009,1182.7,1080,9.5,Normal,0.0,1,CHIRPS Simulated Data
Nyeri,2010,1400.0,1080,29.6,Above Normal,4.5,1,CHIRPS Simulated Data
Nyeri,2011,1382.2,1080,28.0,Above Normal,0.0,1,CHIRPS Simulated Data
Nyeri,2012,951.1,1080,-11.9,Moderate Drought,5.9,2,CHIRPS Simulated Data
Nyeri,2013,1396.6,1080,29.3,Above Normal,8.9,0,CHIRPS Simulated Data
Nyeri,2014,1157.4,1080,7.2,Normal,9.6,0,CHIRPS Simulated Data
Nyeri,2015,1398.8,1080,29.5,Above Normal,1.8,0,CHIRPS Simulated Data
Nyeri,2016,1060.8,1080,-1.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyeri,2017,1124.7,1080,4.1,Normal,0.2,0,CHIRPS Simulated Data
Nyeri,2018,1242.9,1080,15.1,Above Normal,7.3,1,CHIRPS Simulated Data
Nyeri,2019,1145.5,1080,6.1,Normal,6.6,1,CHIRPS Simulated Data
Nyeri,2020,1249.6,1080,15.7,Above Normal,9.1,0,CHIRPS Simulated Data
Nyeri,2021,973.3,1080,-9.9,Mild Drought,7.1,2,CHIRPS Simulated Data
Nyeri,2022,1424.5,1080,31.9,Above Normal,7.9,0,CHIRPS Simulated Data
Nyeri,2023,1451.8,1080,34.4,Above Normal,0.0,1,CHIRPS Simulated Data
Nyeri,2024,1299.9,1080,20.4,Above Normal,8.5,0,CHIRPS Simulated Data
Nyeri,2025,1212.7,1080,12.3,Normal,3.8,1,CHIRPS Simulated Data
Laikipia,1991,635.8,580,9.6,Normal,0.0,0,CHIRPS Simulated Data
Laikipia,1992,541.2,580,-6.7,Mild Drought,6.1,1,CHIRPS Simulated Data
Laikipia,1993,500.1,580,-13.8,Moderate Drought,9.1,2,CHIRPS Simulated Data
Laikipia,1994,733.1,580,26.4,Above Normal,3.6,1,CHIRPS Simulated Data
Laikipia,1995,528.8,580,-8.8,Mild Drought,0.0,2,CHIRPS Simulated Data
Laikipia,1996,690.4,580,19.0,Above Normal,4.8,0,CHIRPS Simulated Data
Laikipia,1997,669.2,580,15.4,Above Normal,5.4,1,CHIRPS Simulated Data
Laikipia,1998,675.6,580,16.5,Above Normal,6.9,1,CHIRPS Simulated Data
Laikipia,1999,475.4,580,-18.0,Moderate Drought,0.0,2,CHIRPS Simulated Data
Laikipia,2000,573.1,580,-1.2,Mild Drought,0.0,0,CHIRPS Simulated Data
Laikipia,2001,557.6,580,-3.9,Mild Drought,0.0,1,CHIRPS Simulated Data
Laikipia,2002,741.1,580,27.8,Above Normal,0.0,1,CHIRPS Simulated Data
Laikipia,2003,614.7,580,6.0,Normal,0.0,0,CHIRPS Simulated Data
Laikipia,2004,610.4,580,5.2,Normal,5.9,1,CHIRPS Simulated Data
Laikipia,2005,474.7,580,-18.2,Moderate Drought,0.0,3,CHIRPS Simulated Data
Laikipia,2006,551.9,580,-4.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Laikipia,2007,710.8,580,22.6,Above Normal,8.6,0,CHIRPS Simulated Data
Laikipia,2008,745.2,580,28.5,Above Normal,0.0,0,CHIRPS Simulated Data
Laikipia,2009,536.6,580,-7.5,Mild Drought,2.8,2,CHIRPS Simulated Data
Laikipia,2010,656.4,580,13.2,Normal,0.0,1,CHIRPS Simulated Data
Laikipia,2011,508.3,580,-12.4,Moderate Drought,7.8,2,CHIRPS Simulated Data
Laikipia,2012,612.8,580,5.7,Normal,1.7,1,CHIRPS Simulated Data
Laikipia,2013,495.9,580,-14.5,Moderate Drought,3.6,2,CHIRPS Simulated Data
Laikipia,2014,701.1,580,20.9,Above Normal,6.5,1,CHIRPS Simulated Data
Laikipia,2015,652.4,580,12.5,Normal,0.4,0,CHIRPS Simulated Data
Laikipia,2016,725.8,580,25.1,Above Normal,0.0,0,CHIRPS Simulated Data
Laikipia,2017,571.3,580,-1.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Laikipia,2018,499.4,580,-13.9,Moderate Drought,4.9,2,CHIRPS Simulated Data
Laikipia,2019,483.8,580,-16.6,Moderate Drought,0.2,2,CHIRPS Simulated Data
Laikipia,2020,574.8,580,-0.9,Mild Drought,4.1,0,CHIRPS Simulated Data
Laikipia,2021,759.8,580,31.0,Above Normal,0.0,0,CHIRPS Simulated Data
Laikipia,2022,730.4,580,25.9,Above Normal,0.0,0,CHIRPS Simulated Data
Laikipia,2023,608.5,580,4.9,Normal,0.0,1,CHIRPS Simulated Data
Laikipia,2024,595.3,580,2.6,Normal,5.8,1,CHIRPS Simulated Data
Laikipia,2025,637.1,580,9.8,Normal,8.2,0,CHIRPS Simulated Data
Samburu,1991,468.2,380,23.2,Above Normal,0.0,1,CHIRPS Simulated Data
Samburu,1992,380.3,380,0.1,Normal,0.0,1,CHIRPS Simulated Data
Samburu,1993,422.1,380,11.1,Normal,0.0,0,CHIRPS Simulated Data
Samburu,1994,425.5,380,12.0,Normal,3.4,1,CHIRPS Simulated Data
Samburu,1995,436.5,380,14.9,Normal,9.1,1,CHIRPS Simulated Data
Samburu,1996,348.5,380,-8.3,Mild Drought,0.0,2,CHIRPS Simulated Data
Samburu,1997,417.2,380,9.8,Normal,0.0,0,CHIRPS Simulated Data
Samburu,1998,479.9,380,26.3,Above Normal,0.1,0,CHIRPS Simulated Data
Samburu,1999,383.9,380,1.0,Normal,0.0,0,CHIRPS Simulated Data
Samburu,2000,368.1,380,-3.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Samburu,2001,378.7,380,-0.3,Mild Drought,6.4,1,CHIRPS Simulated Data
Samburu,2002,339.6,380,-10.6,Moderate Drought,3.1,2,CHIRPS Simulated Data
Samburu,2003,473.9,380,24.7,Above Normal,0.0,1,CHIRPS Simulated Data
Samburu,2004,421.3,380,10.9,Normal,0.0,0,CHIRPS Simulated Data
Samburu,2005,431.7,380,13.6,Normal,4.8,0,CHIRPS Simulated Data
Samburu,2006,432.0,380,13.7,Normal,0.0,1,CHIRPS Simulated Data
Samburu,2007,343.5,380,-9.6,Mild Drought,7.8,1,CHIRPS Simulated Data
Samburu,2008,379.0,380,-0.3,Mild Drought,0.0,0,CHIRPS Simulated Data
Samburu,2009,410.6,380,8.1,Normal,0.0,1,CHIRPS Simulated Data
Samburu,2010,309.7,380,-18.5,Moderate Drought,0.0,3,CHIRPS Simulated Data
Samburu,2011,311.8,380,-17.9,Moderate Drought,0.0,3,CHIRPS Simulated Data
Samburu,2012,410.5,380,8.0,Normal,0.0,1,CHIRPS Simulated Data
Samburu,2013,433.1,380,14.0,Normal,0.0,0,CHIRPS Simulated Data
Samburu,2014,511.1,380,34.5,Above Normal,0.5,1,CHIRPS Simulated Data
Samburu,2015,377.3,380,-0.7,Mild Drought,5.5,1,CHIRPS Simulated Data
Samburu,2016,422.5,380,11.2,Normal,9.5,0,CHIRPS Simulated Data
Samburu,2017,318.2,380,-16.3,Moderate Drought,5.4,3,CHIRPS Simulated Data
Samburu,2018,341.1,380,-10.2,Moderate Drought,0.0,1,CHIRPS Simulated Data
Samburu,2019,378.9,380,-0.3,Mild Drought,5.5,1,CHIRPS Simulated Data
Samburu,2020,391.9,380,3.1,Normal,0.0,0,CHIRPS Simulated Data
Samburu,2021,383.0,380,0.8,Normal,2.9,1,CHIRPS Simulated Data
Samburu,2022,501.2,380,31.9,Above Normal,0.0,1,CHIRPS Simulated Data
Samburu,2023,489.3,380,28.8,Above Normal,5.7,0,CHIRPS Simulated Data
Samburu,2024,408.2,380,7.4,Normal,0.0,0,CHIRPS Simulated Data
Samburu,2025,373.0,380,-1.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Trans Nzoia,1991,1438.4,1280,12.4,Normal,0.0,0,CHIRPS Simulated Data
Trans Nzoia,1992,1579.3,1280,23.4,Above Normal,8.9,1,CHIRPS Simulated Data
Trans Nzoia,1993,1607.2,1280,25.6,Above Normal,0.9,1,CHIRPS Simulated Data
Trans Nzoia,1994,1020.5,1280,-20.3,Moderate Drought,0.0,3,CHIRPS Simulated Data
Trans Nzoia,1995,1102.7,1280,-13.9,Moderate Drought,0.0,2,CHIRPS Simulated Data
Trans Nzoia,1996,1489.2,1280,16.3,Above Normal,1.6,0,CHIRPS Simulated Data
Trans Nzoia,1997,1514.6,1280,18.3,Above Normal,2.7,0,CHIRPS Simulated Data
Trans Nzoia,1998,1430.4,1280,11.8,Normal,0.0,0,CHIRPS Simulated Data
Trans Nzoia,1999,1596.7,1280,24.7,Above Normal,0.0,0,CHIRPS Simulated Data
Trans Nzoia,2000,1584.8,1280,23.8,Above Normal,4.2,0,CHIRPS Simulated Data
Trans Nzoia,2001,1096.4,1280,-14.3,Moderate Drought,0.0,2,CHIRPS Simulated Data
Trans Nzoia,2002,1301.4,1280,1.7,Normal,0.0,1,CHIRPS Simulated Data
Trans Nzoia,2003,1361.3,1280,6.4,Normal,0.0,1,CHIRPS Simulated Data
Trans Nzoia,2004,1467.5,1280,14.6,Normal,0.0,0,CHIRPS Simulated Data
